ps aux
USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
70         43079  0.0  0.1 177456 18412 ?        Ss   01:57   0:00 postgres: pos
its        43338  0.0  0.0 117856  7816 ?        Ssl  02:06   0:00 /usr/bin/spee
its        43382  0.0  0.0      0     0 ?        Z    02:06   0:00 [sd_espeak-ng
its        43386  0.0  0.0 105596  9216 ?        Sl   02:06   0:00 /usr/lib/spee
its        43409  0.0  0.0 358220  6016 ?        Sl   02:06   0:03 /usr/lib/spee
root       46045  0.0  0.0      0     0 ?        I    03:08   0:00 [kworker/3:2-
root       48034  0.0  0.0      0     0 ?        I    03:14   0:00 [kworker/5:0-
root       49830  0.0  0.0      0     0 ?        I    03:26   0:01 [kworker/4:3-
root       55899  0.0  0.0      0     0 ?        I    04:30   0:04 [kworker/0:0-
root       56238  0.0  0.0      0     0 ?        I    04:34   0:00 [kworker/7:1-
root       60794  0.0  0.6 469192 108528 ?       Ssl  08:08   0:02 /usr/libexec/
root       60802  0.0  0.0      0     0 ?        I    08:08   0:01 [kworker/6:2-
root       62594  0.0  0.0      0     0 ?        I    08:11   0:00 [kworker/8:2-
root       63749  0.0  0.0      0     0 ?        I    09:24   0:00 [kworker/1:0-
root       64311  0.0  0.0      0     0 ?        I    10:00   0:00 [kworker/12:1
root       66024  0.0  0.0      0     0 ?        I    10:01   0:00 [kworker/5:2-
root       66280  0.0  0.0      0     0 ?        I    10:02   0:00 [kworker/13:2
root       68867  0.0  0.0      0     0 ?        I    10:39   0:00 [kworker/11:0
root       68870  0.0  0.0      0     0 ?        I    10:39   0:00 [kworker/10:1
root       68933  0.0  0.0      0     0 ?        I    10:39   0:00 [kworker/2:2-
root       70419  0.0  0.0      0     0 ?        I    11:26   0:00 [kworker/9:0-
root       70520  0.0  0.0      0     0 ?        I    11:28   0:00 [kworker/7:3]
root       71178  0.0  0.0      0     0 ?        I    11:56   0:00 [kworker/1:2-
root       71193  0.0  0.0      0     0 ?        I    11:56   0:00 [kworker/u28:
root       71344  0.0  0.0      0     0 ?        I    11:56   0:00 [kworker/2:1-
root       71393  0.0  0.0  72636 13696 ?        Ss   11:56   0:00 /usr/sbin/cup
root       71415  0.0  0.0 172060 11264 ?        Ssl  11:56   0:00 /usr/sbin/cup
root       71416  0.0  0.0      0     0 ?        I    11:56   0:00 [kworker/11:3
root       71424  0.0  0.0      0     0 ?        I    11:56   0:00 [kworker/8:1-
root       72173  0.0  0.0      0     0 ?        I    11:57   0:00 [kworker/6:0]
xrdp       72326 17.7  0.1  51200 32652 ?        S    11:57  17:42 /usr/sbin/xrd
its        72353 27.4  4.3 12534252 714236 ?     Sl   11:57  27:16 /snap/firefox
its        72421  0.0  0.0  21280  4224 ?        Sl   11:57   0:00 /snap/firefox
its        72527  1.0  0.3 230604 57592 ?        Sl   11:57   1:04 /snap/firefox
its        72568  0.1  1.1 2552760 186388 ?      Sl   11:57   0:09 /snap/firefox
its        72574  3.3  0.5 448408 90004 ?        Sl   11:57   3:20 /snap/firefox
its        72735  0.0  0.6 2472408 103120 ?      Sl   11:57   0:00 /snap/firefox
its        72858  0.0  0.3 370032 64952 ?        Sl   11:57   0:01 /snap/firefox
its        73012  0.1  1.2 2670980 205112 ?      Sl   11:57   0:09 /snap/firefox
root       73052  0.0  0.0      0     0 ?        I    11:57   0:00 [kworker/3:1-
its        73070 13.9  3.4 28486132 565864 ?     Sl   11:57  13:52 /snap/firefox
root       73111  0.0  0.0      0     0 ?        I    11:57   0:00 [kworker/9:2-
its        73123  0.0  0.5 2440964 82204 ?       Sl   11:57   0:00 /snap/firefox
its        73204  0.0  0.4 2424920 79948 ?       Sl   11:58   0:01 /snap/firefox
its        73272  0.0  0.5 2424920 82532 ?       Sl   11:58   0:00 /snap/firefox
its        73368  0.0  0.0   2892  1664 ?        S    11:59   0:00 /bin/sh -c /u
its        73369  0.0  0.3 721524 65312 ?        Sl   11:59   0:00 /usr/bin/pyth
root       73619  0.0  0.0      0     0 ?        I    12:06   0:00 [kworker/12:0
root       74658  0.0  0.0      0     0 ?        I    12:10   0:00 [kworker/13:1
root       74740  0.0  0.0      0     0 ?        I    12:17   0:00 [kworker/u28:
root       74956  0.0  0.0      0     0 ?        I    12:32   0:00 [kworker/u28:
root       74988  0.0  0.0      0     0 ?        I    12:34   0:00 [kworker/0:2]
root       75080  0.0  0.0      0     0 ?        I    12:40   0:00 [kworker/4:1]
root       76369  0.0  0.0      0     0 ?        I    13:30   0:00 [kworker/10:0
root       76385  0.0  0.0      0     0 ?        R    13:31   0:00 [kworker/u28:
root       76505  0.0  0.0      0     0 ?        I    13:34   0:00 [kworker/u28:
root       76506  0.0  0.0      0     0 ?        I    13:34   0:00 [kworker/u28:
root       76529  0.0  0.0      0     0 ?        I    13:35   0:00 [kworker/8:0-
its        76543  7.6  1.3 2605996 220236 ?      Sl   13:35   0:08 /snap/firefox
root       77634  0.0  0.0      0     0 ?        I    13:36   0:00 [kworker/3:0-
